C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,name,type
7,7,17,6,8,17,9,9,14,6,streak_breaker_226,streak_breaker
8,5,16,6,9,16,9,7,15,9,streak_breaker_227,streak_breaker
8,8,14,9,7,15,8,7,16,8,streak_breaker_228,streak_breaker
7,8,14,8,9,15,8,6,17,8,streak_breaker_229,streak_breaker
7,9,15,9,8,15,7,7,14,9,streak_breaker_230,streak_breaker
9,7,16,6,8,15,9,7,15,8,streak_breaker_231,streak_breaker
9,8,14,8,8,15,7,7,16,8,streak_breaker_232,streak_breaker
9,10,15,7,7,15,7,7,17,6,streak_breaker_233,streak_breaker
6,9,13,9,9,15,8,9,15,7,streak_breaker_234,streak_breaker
7,9,17,6,9,15,9,7,14,7,streak_breaker_235,streak_breaker
8,9,14,9,6,15,7,7,16,9,streak_breaker_236,streak_breaker
7,8,16,7,8,14,8,8,16,8,streak_breaker_237,streak_breaker
7,8,17,6,6,14,7,9,17,9,streak_breaker_238,streak_breaker
7,8,15,9,9,14,8,8,14,8,streak_breaker_239,streak_breaker
7,8,14,9,8,17,6,10,15,6,streak_breaker_240,streak_breaker
9,7,16,7,9,17,6,7,15,7,streak_breaker_241,streak_breaker
9,7,14,7,9,17,9,7,15,6,streak_breaker_242,streak_breaker
6,7,15,9,7,18,6,9,17,6,streak_breaker_243,streak_breaker
8,8,17,6,9,14,9,7,16,6,streak_breaker_244,streak_breaker
7,7,17,7,7,17,8,9,15,6,streak_breaker_245,streak_breaker
8,7,15,7,8,16,9,6,15,9,streak_breaker_246,streak_breaker
7,9,13,8,9,16,9,7,16,6,streak_breaker_247,streak_breaker
9,9,16,7,8,14,7,6,16,8,streak_breaker_248,streak_breaker
9,8,15,8,8,16,7,7,15,7,streak_breaker_249,streak_breaker
8,9,15,7,8,15,8,9,15,6,streak_breaker_250,streak_breaker
8,8,14,9,8,16,9,6,14,8,streak_breaker_251,streak_breaker
8,8,14,6,7,17,9,8,16,7,streak_breaker_252,streak_breaker
9,7,16,9,7,14,6,9,15,8,streak_breaker_253,streak_breaker
8,8,15,9,6,17,7,8,14,8,streak_breaker_254,streak_breaker
8,8,16,10,7,15,8,6,15,7,streak_breaker_255,streak_breaker
9,8,16,8,6,16,7,7,15,8,streak_breaker_256,streak_breaker
8,9,15,9,6,14,9,7,14,9,streak_breaker_257,streak_breaker
7,7,15,8,8,15,9,8,14,9,streak_breaker_258,streak_breaker
9,8,15,9,9,13,7,7,16,7,streak_breaker_259,streak_breaker
9,9,14,8,7,15,8,8,14,8,streak_breaker_260,streak_breaker
7,9,15,9,6,16,9,6,15,8,streak_breaker_261,streak_breaker
9,9,14,7,9,13,8,8,14,9,streak_breaker_262,streak_breaker
9,8,15,7,8,17,8,8,13,7,streak_breaker_263,streak_breaker
7,9,14,9,8,13,8,9,15,8,streak_breaker_264,streak_breaker
7,7,16,7,6,18,8,6,16,9,streak_breaker_265,streak_breaker
9,8,16,6,7,16,8,7,15,8,streak_breaker_266,streak_breaker
7,8,15,8,8,15,6,9,16,8,streak_breaker_267,streak_breaker
7,7,14,8,10,15,9,7,14,9,streak_breaker_268,streak_breaker
9,9,15,6,9,14,9,8,13,8,streak_breaker_269,streak_breaker
6,7,14,9,6,16,10,6,16,10,streak_breaker_270,streak_breaker
9,6,15,7,8,15,6,8,16,10,streak_breaker_271,streak_breaker
8,8,15,6,10,16,9,7,14,7,streak_breaker_272,streak_breaker
6,9,15,9,6,17,8,8,15,7,streak_breaker_273,streak_breaker
7,8,16,9,8,14,8,6,16,8,streak_breaker_274,streak_breaker
7,7,16,8,9,16,8,6,15,8,streak_breaker_275,streak_breaker
7,8,16,6,9,15,6,8,17,8,streak_breaker_276,streak_breaker
9,9,14,8,6,17,8,7,16,6,streak_breaker_277,streak_breaker
9,6,16,8,9,15,7,7,14,9,streak_breaker_278,streak_breaker
8,7,17,7,10,16,8,7,14,6,streak_breaker_279,streak_breaker
8,9,13,8,7,17,8,7,17,6,streak_breaker_280,streak_breaker
7,7,15,8,8,14,8,9,16,8,streak_breaker_281,streak_breaker
8,6,15,10,7,15,9,9,14,7,streak_breaker_282,streak_breaker
7,6,14,8,7,15,9,8,17,9,streak_breaker_283,streak_breaker
8,7,15,8,8,16,9,7,14,8,streak_breaker_284,streak_breaker
8,8,14,8,8,16,9,6,15,8,streak_breaker_285,streak_breaker
8,8,15,8,6,15,9,6,16,9,streak_breaker_286,streak_breaker
9,8,14,9,7,16,9,8,14,6,streak_breaker_287,streak_breaker
6,8,15,6,8,17,7,7,16,10,streak_breaker_288,streak_breaker
6,7,15,8,8,18,8,7,16,7,streak_breaker_289,streak_breaker
6,9,15,8,9,16,8,6,15,8,streak_breaker_290,streak_breaker
9,8,15,6,9,17,7,7,15,7,streak_breaker_291,streak_breaker
7,8,16,8,6,16,7,8,15,9,streak_breaker_292,streak_breaker
7,8,14,10,8,17,9,7,14,6,streak_breaker_293,streak_breaker
8,6,14,9,9,14,9,8,15,8,streak_breaker_294,streak_breaker
9,8,15,6,9,15,8,8,15,7,streak_breaker_295,streak_breaker
7,9,15,8,8,13,7,9,17,7,streak_breaker_296,streak_breaker
8,10,14,6,8,16,7,7,16,8,streak_breaker_297,streak_breaker
9,6,15,9,8,15,8,9,13,8,streak_breaker_298,streak_breaker
7,9,15,7,9,15,8,8,15,7,streak_breaker_299,streak_breaker
7,8,18,8,7,15,6,7,16,8,streak_breaker_300,streak_breaker
14,12,11,6,10,10,8,9,9,11,early_castle_blitz_1,early_castle_blitz
17,16,12,7,8,7,6,8,9,10,early_castle_blitz_2,early_castle_blitz
20,14,8,10,10,11,6,6,6,9,early_castle_blitz_3,early_castle_blitz
11,16,11,9,8,8,9,10,8,10,early_castle_blitz_4,early_castle_blitz
15,11,14,11,6,11,6,11,8,7,early_castle_blitz_5,early_castle_blitz
14,11,12,12,9,6,6,8,11,11,early_castle_blitz_6,early_castle_blitz
9,10,19,11,9,6,11,7,7,11,early_castle_blitz_7,early_castle_blitz
19,12,12,10,8,7,8,7,6,11,early_castle_blitz_8,early_castle_blitz
12,14,11,7,11,10,9,11,7,8,early_castle_blitz_9,early_castle_blitz
7,15,10,11,10,6,10,10,11,10,early_castle_blitz_10,early_castle_blitz
9,14,20,10,9,7,6,7,6,12,early_castle_blitz_11,early_castle_blitz
10,12,17,10,11,7,8,6,11,8,early_castle_blitz_12,early_castle_blitz
14,13,9,8,11,8,12,6,11,8,early_castle_blitz_13,early_castle_blitz
15,10,18,8,6,6,9,6,10,12,early_castle_blitz_14,early_castle_blitz
20,7,8,8,7,8,12,13,10,7,early_castle_blitz_15,early_castle_blitz
11,11,22,7,8,9,10,6,7,9,early_castle_blitz_16,early_castle_blitz
11,10,15,9,8,11,10,11,7,8,early_castle_blitz_17,early_castle_blitz
16,10,15,7,10,8,6,7,11,10,early_castle_blitz_18,early_castle_blitz
13,9,15,8,12,8,6,11,12,6,early_castle_blitz_19,early_castle_blitz
15,9,16,7,6,10,6,11,8,12,early_castle_blitz_20,early_castle_blitz
16,11,13,7,7,6,8,8,13,11,early_castle_blitz_21,early_castle_blitz
12,12,15,10,11,6,9,10,6,9,early_castle_blitz_22,early_castle_blitz
20,12,9,9,8,7,7,9,10,9,early_castle_blitz_23,early_castle_blitz
12,10,14,10,7,6,10,10,11,10,early_castle_blitz_24,early_castle_blitz
15,11,14,8,8,10,8,10,8,8,early_castle_blitz_25,early_castle_blitz
23,8,9,9,8,9,9,12,6,7,early_castle_blitz_26,early_castle_blitz
19,6,15,6,9,8,9,10,11,7,early_castle_blitz_27,early_castle_blitz
13,17,8,11,6,9,8,6,11,11,early_castle_blitz_28,early_castle_blitz
16,20,10,6,11,9,8,8,6,6,early_castle_blitz_29,early_castle_blitz
13,22,8,11,6,6,8,11,6,9,early_castle_blitz_30,early_castle_blitz
12,11,15,11,9,7,10,10,10,5,early_castle_blitz_31,early_castle_blitz
15,10,17,7,8,8,10,8,6,11,early_castle_blitz_32,early_castle_blitz
16,9,14,11,10,8,6,8,9,9,early_castle_blitz_33,early_castle_blitz
14,9,16,8,8,10,10,11,8,6,early_castle_blitz_34,early_castle_blitz
15,9,20,9,8,6,9,10,7,7,early_castle_blitz_35,early_castle_blitz
10,18,8,6,7,11,11,10,9,10,early_castle_blitz_36,early_castle_blitz
7,11,20,6,10,7,8,11,12,8,early_castle_blitz_37,early_castle_blitz
17,9,12,9,8,9,11,5,10,10,early_castle_blitz_38,early_castle_blitz
10,17,11,10,9,9,6,9,8,11,early_castle_blitz_39,early_castle_blitz
10,12,19,5,10,6,11,12,9,6,early_castle_blitz_40,early_castle_blitz
18,7,14,8,10,8,7,11,12,5,early_castle_blitz_41,early_castle_blitz
12,14,12,11,9,7,9,6,11,9,early_castle_blitz_42,early_castle_blitz
19,12,8,8,7,10,7,9,9,11,early_castle_blitz_43,early_castle_blitz
12,11,19,9,6,10,11,6,6,10,early_castle_blitz_44,early_castle_blitz
8,17,11,10,9,10,6,7,11,11,early_castle_blitz_45,early_castle_blitz
20,12,9,6,10,11,8,6,10,8,early_castle_blitz_46,early_castle_blitz
23,9,12,8,9,7,9,6,7,10,early_castle_blitz_47,early_castle_blitz
15,18,9,7,10,8,8,8,8,9,early_castle_blitz_48,early_castle_blitz
19,12,16,6,6,9,9,10,7,6,early_castle_blitz_49,early_castle_blitz
10,11,14,9,10,10,6,9,10,11,early_castle_blitz_50,early_castle_blitz
20,10,9,9,8,8,12,9,7,8,early_castle_blitz_51,early_castle_blitz
13,11,18,7,6,9,7,10,11,8,early_castle_blitz_52,early_castle_blitz
10,18,10,10,9,10,7,8,10,8,early_castle_blitz_53,early_castle_blitz
6,21,10,11,9,8,9,9,6,11,early_castle_blitz_54,early_castle_blitz
13,12,12,10,8,6,10,8,10,11,early_castle_blitz_55,early_castle_blitz
7,12,19,12,9,9,8,6,6,12,early_castle_blitz_56,early_castle_blitz
12,19,9,9,11,9,6,7,7,11,early_castle_blitz_57,early_castle_blitz
18,16,8,9,9,7,8,6,10,9,early_castle_blitz_58,early_castle_blitz
10,11,16,8,12,12,8,6,10,7,early_castle_blitz_59,early_castle_blitz
11,16,11,11,7,10,11,7,10,6,early_castle_blitz_60,early_castle_blitz
19,12,9,9,10,11,8,7,7,8,early_castle_blitz_61,early_castle_blitz
7,20,9,10,12,9,9,11,6,7,early_castle_blitz_62,early_castle_blitz
15,10,10,10,8,7,6,10,12,12,early_castle_blitz_63,early_castle_blitz
9,19,13,11,9,7,8,8,11,5,early_castle_blitz_64,early_castle_blitz
26,7,7,8,6,6,11,8,12,9,early_castle_blitz_65,early_castle_blitz
11,16,10,7,10,8,7,10,11,10,early_castle_blitz_66,early_castle_blitz
13,10,14,12,6,8,11,7,9,10,early_castle_blitz_67,early_castle_blitz
14,12,15,8,11,9,7,7,9,8,early_castle_blitz_68,early_castle_blitz
10,17,13,6,7,9,12,6,10,10,early_castle_blitz_69,early_castle_blitz
9,12,17,6,11,10,10,10,6,9,early_castle_blitz_70,early_castle_blitz
10,16,13,7,9,10,10,7,8,10,early_castle_blitz_71,early_castle_blitz
13,14,13,8,11,6,8,8,7,12,early_castle_blitz_72,early_castle_blitz
13,18,9,9,8,10,9,10,9,5,early_castle_blitz_73,early_castle_blitz
9,14,14,11,7,7,11,8,11,8,early_castle_blitz_74,early_castle_blitz
9,18,11,11,9,9,11,5,11,6,early_castle_blitz_75,early_castle_blitz
7,11,16,12,9,10,8,12,9,6,early_castle_blitz_76,early_castle_blitz
8,8,21,10,6,6,10,12,8,11,early_castle_blitz_77,early_castle_blitz
18,9,14,10,9,7,8,10,7,8,early_castle_blitz_78,early_castle_blitz
14,9,18,10,8,9,9,10,5,8,early_castle_blitz_79,early_castle_blitz
9,21,12,7,11,10,6,8,9,7,early_castle_blitz_80,early_castle_blitz
24,7,10,7,6,11,8,9,8,10,early_castle_blitz_81,early_castle_blitz
15,6,14,7,10,8,12,11,7,10,early_castle_blitz_82,early_castle_blitz
8,19,10,10,10,11,8,7,6,11,early_castle_blitz_83,early_castle_blitz
10,8,17,8,11,9,6,11,10,10,early_castle_blitz_84,early_castle_blitz
23,11,9,6,8,7,12,8,9,7,early_castle_blitz_85,early_castle_blitz
10,19,6,7,9,9,10,9,10,11,early_castle_blitz_86,early_castle_blitz
20,11,7,7,11,7,12,12,6,7,early_castle_blitz_87,early_castle_blitz
9,10,17,9,9,12,9,10,9,6,early_castle_blitz_88,early_castle_blitz
17,15,9,6,6,12,12,7,7,9,early_castle_blitz_89,early_castle_blitz
14,15,9,11,8,8,9,10,7,9,early_castle_blitz_90,early_castle_blitz
8,14,15,8,6,12,13,9,8,7,early_castle_blitz_91,early_castle_blitz
14,10,11,9,9,9,11,9,7,11,early_castle_blitz_92,early_castle_blitz
14,13,16,11,5,6,10,6,12,7,early_castle_blitz_93,early_castle_blitz
12,14,18,6,9,12,6,10,6,7,early_castle_blitz_94,early_castle_blitz
14,9,18,10,6,10,10,6,10,7,early_castle_blitz_95,early_castle_blitz
10,9,17,12,8,9,6,8,11,10,early_castle_blitz_96,early_castle_blitz
13,8,15,9,8,10,11,8,10,8,early_castle_blitz_97,early_castle_blitz
9,11,15,10,10,8,11,6,8,12,early_castle_blitz_98,early_castle_blitz
21,12,6,10,10,7,8,6,9,11,early_castle_blitz_99,early_castle_blitz
24,8,11,6,7,10,10,9,8,7,early_castle_blitz_100,early_castle_blitz
16,12,12,6,11,8,8,6,10,11,early_castle_blitz_101,early_castle_blitz
14,18,8,6,9,10,10,6,10,9,early_castle_blitz_102,early_castle_blitz
10,10,16,6,9,8,9,12,8,12,early_castle_blitz_103,early_castle_blitz
16,12,9,9,8,7,10,10,8,11,early_castle_blitz_104,early_castle_blitz
7,13,13,10,11,11,11,6,10,8,early_castle_blitz_105,early_castle_blitz
9,15,14,7,11,9,8,6,10,11,early_castle_blitz_106,early_castle_blitz
15,10,11,10,12,7,8,7,9,11,early_castle_blitz_107,early_castle_blitz
15,14,7,7,12,7,7,11,9,11,early_castle_blitz_108,early_castle_blitz
9,19,12,8,7,12,6,7,7,13,early_castle_blitz_109,early_castle_blitz
16,11,10,7,9,9,9,9,10,10,early_castle_blitz_110,early_castle_blitz
15,17,8,11,7,8,11,6,6,11,early_castle_blitz_111,early_castle_blitz
11,13,16,6,10,10,8,11,9,6,early_castle_blitz_112,early_castle_blitz
15,8,13,6,6,7,12,10,12,11,early_castle_blitz_113,early_castle_blitz
20,8,13,9,9,7,10,11,7,6,early_castle_blitz_114,early_castle_blitz
12,17,13,10,6,10,6,10,9,7,early_castle_blitz_115,early_castle_blitz
13,12,18,12,6,12,7,7,8,5,early_castle_blitz_116,early_castle_blitz
11,11,21,6,10,6,8,6,10,11,early_castle_blitz_117,early_castle_blitz
8,13,19,9,6,9,6,10,7,13,early_castle_blitz_118,early_castle_blitz
14,16,9,6,11,7,8,12,8,9,early_castle_blitz_119,early_castle_blitz
13,14,14,9,11,6,9,9,8,7,early_castle_blitz_120,early_castle_blitz
13,14,13,7,8,10,8,11,9,7,early_castle_blitz_121,early_castle_blitz
11,15,14,6,11,10,6,11,6,10,early_castle_blitz_122,early_castle_blitz
16,12,11,8,10,10,10,8,10,5,early_castle_blitz_123,early_castle_blitz
12,20,10,9,11,10,8,8,6,6,early_castle_blitz_124,early_castle_blitz
8,13,16,8,10,9,9,10,10,7,early_castle_blitz_125,early_castle_blitz
7,19,17,6,7,7,12,13,6,6,early_castle_blitz_126,early_castle_blitz
12,15,12,10,11,11,5,6,7,11,early_castle_blitz_127,early_castle_blitz
17,11,14,6,9,10,7,11,7,8,early_castle_blitz_128,early_castle_blitz
13,11,12,9,11,7,10,8,10,9,early_castle_blitz_129,early_castle_blitz
9,19,9,6,8,11,11,8,11,8,early_castle_blitz_130,early_castle_blitz
16,15,11,12,12,7,7,6,7,7,early_castle_blitz_131,early_castle_blitz
13,16,12,12,6,6,6,9,8,12,early_castle_blitz_132,early_castle_blitz
16,8,13,10,12,7,9,10,7,8,early_castle_blitz_133,early_castle_blitz
15,13,7,9,9,10,10,10,7,10,early_castle_blitz_134,early_castle_blitz
17,7,17,9,9,9,9,6,9,8,early_castle_blitz_135,early_castle_blitz
11,13,14,11,6,10,8,6,11,10,early_castle_blitz_136,early_castle_blitz
12,19,8,10,9,9,11,8,9,5,early_castle_blitz_137,early_castle_blitz
16,17,6,9,8,11,10,8,7,8,early_castle_blitz_138,early_castle_blitz
9,16,12,9,9,9,7,7,11,11,early_castle_blitz_139,early_castle_blitz
10,16,14,10,6,8,11,8,6,11,early_castle_blitz_140,early_castle_blitz
16,10,14,7,12,6,9,10,9,7,early_castle_blitz_141,early_castle_blitz
6,10,19,10,7,10,10,9,8,11,early_castle_blitz_142,early_castle_blitz
14,12,15,9,11,6,9,10,6,8,early_castle_blitz_143,early_castle_blitz
11,19,12,10,7,9,6,10,8,8,early_castle_blitz_144,early_castle_blitz
7,20,13,5,12,7,12,11,7,6,early_castle_blitz_145,early_castle_blitz
9,17,9,11,11,11,6,10,9,7,early_castle_blitz_146,early_castle_blitz
13,10,19,6,6,7,12,8,7,12,early_castle_blitz_147,early_castle_blitz
19,13,10,10,10,6,9,9,9,5,early_castle_blitz_148,early_castle_blitz
11,12,18,7,9,7,9,9,10,8,early_castle_blitz_149,early_castle_blitz
14,18,11,8,10,9,8,9,7,6,early_castle_blitz_150,early_castle_blitz
21,10,11,8,8,9,8,7,10,8,early_castle_blitz_151,early_castle_blitz
17,14,7,11,9,8,6,11,10,7,early_castle_blitz_152,early_castle_blitz
9,17,15,6,11,10,8,8,8,8,early_castle_blitz_153,early_castle_blitz
19,12,10,7,8,7,9,8,9,11,early_castle_blitz_154,early_castle_blitz
12,15,15,7,9,11,7,7,7,10,early_castle_blitz_155,early_castle_blitz
14,16,8,8,6,12,9,7,8,12,early_castle_blitz_156,early_castle_blitz
11,13,20,8,7,9,6,11,8,7,early_castle_blitz_157,early_castle_blitz
12,16,17,11,8,6,6,6,6,12,early_castle_blitz_158,early_castle_blitz
8,17,11,8,9,12,6,7,11,11,early_castle_blitz_159,early_castle_blitz
12,17,12,9,7,8,5,11,10,9,early_castle_blitz_160,early_castle_blitz
12,15,8,8,10,9,10,7,11,10,early_castle_blitz_161,early_castle_blitz
14,12,13,8,6,11,10,9,11,6,early_castle_blitz_162,early_castle_blitz
20,12,12,6,6,8,8,11,8,9,early_castle_blitz_163,early_castle_blitz
12,17,12,7,9,7,8,9,12,7,early_castle_blitz_164,early_castle_blitz
11,16,17,7,10,6,6,10,9,8,early_castle_blitz_165,early_castle_blitz
13,13,18,7,7,8,6,7,12,9,early_castle_blitz_166,early_castle_blitz
13,9,17,9,10,9,8,10,8,7,early_castle_blitz_167,early_castle_blitz
11,12,13,10,9,11,11,7,6,10,early_castle_blitz_168,early_castle_blitz
9,13,14,8,9,8,10,9,10,10,early_castle_blitz_169,early_castle_blitz
7,15,19,11,11,6,8,7,10,6,early_castle_blitz_170,early_castle_blitz
12,14,19,6,6,10,11,6,7,9,early_castle_blitz_171,early_castle_blitz
16,8,16,10,8,11,6,10,9,6,early_castle_blitz_172,early_castle_blitz
21,10,12,6,10,9,8,8,9,7,early_castle_blitz_173,early_castle_blitz
11,11,16,7,6,11,10,8,11,9,early_castle_blitz_174,early_castle_blitz
15,10,15,8,11,11,8,6,8,8,early_castle_blitz_175,early_castle_blitz
18,12,11,9,8,8,7,7,12,8,early_castle_blitz_176,early_castle_blitz
16,12,14,11,10,9,9,6,7,6,early_castle_blitz_177,early_castle_blitz
19,12,10,8,7,6,11,10,6,11,early_castle_blitz_178,early_castle_blitz
16,10,9,11,6,11,11,9,11,6,early_castle_blitz_179,early_castle_blitz
12,11,15,9,10,9,7,9,10,8,early_castle_blitz_180,early_castle_blitz
14,18,13,9,7,9,6,5,10,9,early_castle_blitz_181,early_castle_blitz
15,11,15,8,6,12,9,7,11,6,early_castle_blitz_182,early_castle_blitz
17,14,11,8,7,5,10,12,7,9,early_castle_blitz_183,early_castle_blitz
11,15,16,11,8,7,8,6,8,10,early_castle_blitz_184,early_castle_blitz
14,10,14,8,10,9,7,10,10,8,early_castle_blitz_185,early_castle_blitz
15,15,10,10,10,10,8,6,10,6,early_castle_blitz_186,early_castle_blitz
10,16,16,7,7,7,12,12,7,6,early_castle_blitz_187,early_castle_blitz
14,9,18,11,7,6,8,11,10,6,early_castle_blitz_188,early_castle_blitz
9,12,16,10,7,9,10,10,7,10,early_castle_blitz_189,early_castle_blitz
16,8,10,9,9,12,7,11,7,11,early_castle_blitz_190,early_castle_blitz
14,10,15,8,9,11,6,10,9,8,early_castle_blitz_191,early_castle_blitz
13,16,8,8,10,12,11,10,7,5,early_castle_blitz_192,early_castle_blitz
16,11,11,7,12,8,8,10,8,9,early_castle_blitz_193,early_castle_blitz
12,17,13,6,9,8,9,11,9,6,early_castle_blitz_194,early_castle_blitz
13,7,18,6,8,10,10,11,11,6,early_castle_blitz_195,early_castle_blitz
10,13,13,7,11,7,12,10,9,8,early_castle_blitz_196,early_castle_blitz
20,11,12,7,11,6,10,9,7,7,early_castle_blitz_197,early_castle_blitz
14,10,14,9,9,7,11,10,9,7,early_castle_blitz_198,early_castle_blitz
13,13,17,10,9,8,10,9,5,6,early_castle_blitz_199,early_castle_blitz
15,13,6,8,5,9,11,11,11,11,early_castle_blitz_200,early_castle_blitz
19,12,12,7,8,7,7,8,10,10,early_castle_blitz_201,early_castle_blitz
18,12,10,9,8,8,10,9,9,7,early_castle_blitz_202,early_castle_blitz
14,14,12,8,6,8,10,9,8,11,early_castle_blitz_203,early_castle_blitz
12,17,10,9,10,6,12,11,7,6,early_castle_blitz_204,early_castle_blitz
20,8,9,11,9,10,7,11,6,9,early_castle_blitz_205,early_castle_blitz
17,12,9,9,8,9,11,9,9,7,early_castle_blitz_206,early_castle_blitz
9,13,14,9,10,11,7,11,9,7,early_castle_blitz_207,early_castle_blitz
17,8,14,9,7,11,9,10,7,8,early_castle_blitz_208,early_castle_blitz
15,9,16,6,9,11,9,10,7,8,early_castle_blitz_209,early_castle_blitz
7,18,13,7,11,8,10,10,6,10,early_castle_blitz_210,early_castle_blitz
14,8,13,11,10,10,8,11,8,7,early_castle_blitz_211,early_castle_blitz
8,15,16,8,8,8,9,10,9,9,early_castle_blitz_212,early_castle_blitz
13,15,13,10,9,7,8,8,11,6,early_castle_blitz_213,early_castle_blitz
13,9,19,7,7,9,9,9,10,8,early_castle_blitz_214,early_castle_blitz
18,16,9,7,11,8,6,10,8,7,early_castle_blitz_215,early_castle_blitz
9,15,11,7,11,9,8,11,10,9,early_castle_blitz_216,early_castle_blitz
22,8,10,8,11,11,8,7,7,8,early_castle_blitz_217,early_castle_blitz
12,13,16,11,8,8,9,7,8,8,early_castle_blitz_218,early_castle_blitz
9,11,19,12,5,6,11,10,9,8,early_castle_blitz_219,early_castle_blitz
16,15,10,6,12,9,7,11,7,7,early_castle_blitz_220,early_castle_blitz
11,15,10,8,9,10,10,8,9,10,early_castle_blitz_221,early_castle_blitz
19,11,7,9,10,7,9,8,10,10,early_castle_blitz_222,early_castle_blitz
11,17,10,7,10,11,6,11,7,10,early_castle_blitz_223,early_castle_blitz
6,9,22,5,10,8,10,8,11,11,early_castle_blitz_224,early_castle_blitz
6,19,11,10,9,10,9,9,10,7,early_castle_blitz_225,early_castle_blitz
17,13,14,6,8,10,7,7,8,10,early_castle_blitz_226,early_castle_blitz
7,16,13,8,11,7,12,10,6,10,early_castle_blitz_227,early_castle_blitz
11,20,11,6,9,9,9,10,6,9,early_castle_blitz_228,early_castle_blitz
18,10,14,10,10,8,7,6,10,7,early_castle_blitz_229,early_castle_blitz
15,12,16,7,8,6,10,10,6,10,early_castle_blitz_230,early_castle_blitz
11,14,17,6,10,7,7,6,11,11,early_castle_blitz_231,early_castle_blitz
11,10,18,6,7,12,7,8,10,11,early_castle_blitz_232,early_castle_blitz
18,11,13,10,8,6,10,7,9,8,early_castle_blitz_233,early_castle_blitz
14,9,17,9,11,7,7,9,7,10,early_castle_blitz_234,early_castle_blitz
17,13,9,8,10,8,7,12,7,9,early_castle_blitz_235,early_castle_blitz
11,11,16,8,10,7,10,10,9,8,early_castle_blitz_236,early_castle_blitz
13,15,8,12,8,7,10,12,9,6,early_castle_blitz_237,early_castle_blitz
12,18,11,8,6,11,7,8,7,12,early_castle_blitz_238,early_castle_blitz
11,17,8,11,10,8,11,8,9,7,early_castle_blitz_239,early_castle_blitz
18,14,11,8,9,7,11,6,7,9,early_castle_blitz_240,early_castle_blitz
14,18,5,10,7,10,10,7,9,10,early_castle_blitz_241,early_castle_blitz
15,9,14,10,9,10,9,6,8,10,early_castle_blitz_242,early_castle_blitz
11,9,15,7,11,5,10,11,10,11,early_castle_blitz_243,early_castle_blitz
9,18,19,7,10,7,7,9,7,7,early_castle_blitz_244,early_castle_blitz
8,15,16,7,8,7,9,9,12,9,early_castle_blitz_245,early_castle_blitz
17,11,9,11,8,10,6,9,8,11,early_castle_blitz_246,early_castle_blitz
17,10,11,12,11,5,5,10,10,9,early_castle_blitz_247,early_castle_blitz
17,12,11,6,10,7,7,10,9,11,early_castle_blitz_248,early_castle_blitz
19,7,12,9,8,7,7,8,12,11,early_castle_blitz_249,early_castle_blitz
18,7,18,7,7,7,8,10,11,7,early_castle_blitz_250,early_castle_blitz
14,12,16,5,9,10,8,9,10,7,early_castle_blitz_251,early_castle_blitz
17,12,12,9,8,10,7,7,7,11,early_castle_blitz_252,early_castle_blitz
10,18,9,9,7,6,10,11,9,11,early_castle_blitz_253,early_castle_blitz
10,16,9,11,8,8,6,12,10,10,early_castle_blitz_254,early_castle_blitz
11,9,20,11,9,5,11,6,11,7,early_castle_blitz_255,early_castle_blitz
16,12,11,8,11,9,11,9,6,7,early_castle_blitz_256,early_castle_blitz
11,17,11,8,9,8,7,9,10,10,early_castle_blitz_257,early_castle_blitz
14,9,14,12,8,8,9,8,11,7,early_castle_blitz_258,early_castle_blitz
10,13,22,8,8,11,7,7,7,7,early_castle_blitz_259,early_castle_blitz
13,6,14,7,11,10,9,10,11,9,early_castle_blitz_260,early_castle_blitz
12,15,14,6,7,9,7,10,9,11,early_castle_blitz_261,early_castle_blitz
14,13,12,11,9,9,8,8,6,10,early_castle_blitz_262,early_castle_blitz
11,17,14,8,8,8,8,8,9,9,early_castle_blitz_263,early_castle_blitz
18,12,12,6,8,8,10,8,8,10,early_castle_blitz_264,early_castle_blitz
16,9,14,11,8,11,7,9,6,9,early_castle_blitz_265,early_castle_blitz
17,7,14,7,7,11,8,6,12,11,early_castle_blitz_266,early_castle_blitz
10,9,20,7,8,11,7,9,11,8,early_castle_blitz_267,early_castle_blitz
11,13,16,9,8,8,7,10,8,10,early_castle_blitz_268,early_castle_blitz
13,10,10,12,11,9,7,9,9,10,early_castle_blitz_269,early_castle_blitz
6,20,11,10,10,8,10,8,10,7,early_castle_blitz_270,early_castle_blitz
11,14,15,6,9,8,7,12,8,10,early_castle_blitz_271,early_castle_blitz
14,19,9,11,8,11,7,6,8,7,early_castle_blitz_272,early_castle_blitz
10,13,16,8,9,12,7,9,6,10,early_castle_blitz_273,early_castle_blitz
